term,stem,count,sample_size,ratio,google_w2v_x,google_w2v_y
"dayton","dayton","2","1000","0.002","0.9018611859309137","-0.5748516003350289"
"dagalo","dagalo","2","1000","0.002","",""
"curbed","curb","2","1000","0.002","-0.579679314593081","-0.6124803107575828"
"crocker","crocker","2","1000","0.002","",""
"credited","credit","2","1000","0.002","-0.6493862418163155","-0.8151983689378164"
"creates","creat","2","1000","0.002","-0.3556492068702682","-1.0978279279225265"
"crackdown","crackdown","2","1000","0.002","-0.5987211313280656","0.7425950884103265"
"counter-terrorism","counter-terror","2","1000","0.002","-0.5395811502036455","1.1115039693422704"
"correlations","correl","2","1000","0.002","0.01647183181434614","-0.40589187160098833"
"corporation","corpor","2","1000","0.002","-0.16362039955633975","-0.3176087155380011"
"cops","cop","2","1000","0.002","0.15540503625409846","0.3179446937049325"
"convincing","convinc","2","1000","0.002","-0.33284711463875455","-0.5345299042004984"
"contested","contest","2","1000","0.002","-0.4902165610252862","-0.26379595955209534"
"contentious","contenti","2","1000","0.002","-0.7679741823741886","-0.2115368103604163"
"consultant","consult","2","1000","0.002","-0.5457286781175176","-0.7521816147375018"
"constituted","constitut","2","1000","0.002","-0.30316318815051363","-0.4295549295452313"
"congolese","congoles","2","1000","0.002","",""
"conflict-wracked","conflict-wrack","2","1000","0.002","",""
"concludes","conclud","2","1000","0.002","-0.34423137212558513","-0.8026871868529786"
"complicating","complic","2","1000","0.002","-0.5603027450928888","-0.5008714100748306"
"commanders","command","2","1000","0.002","-0.4941803908010413","1.112149866685891"
"combine","combin","2","1000","0.002","-0.3511470464454977","-0.879298476308994"
"columnist","columnist","2","1000","0.002","-0.030863749722389606","-0.29869531272573085"
"colorado","colorado","2","1000","0.002","1.9642593101728814","-0.6197240079937504"
"collapse","collaps","2","1000","0.002","-0.422026335249807","-0.09004453416003873"
"colin","colin","2","1000","0.002","1.5056850638568897","-0.4155871243094227"
"cohesion","cohes","2","1000","0.002","-0.3093231011696099","0.11897425087485385"
"coexistence","coexist","2","1000","0.002","-0.17762539394305188","0.22394947395271927"
"codes","code","2","1000","0.002","0.0737997894726622","-0.3416669786932799"
"co-perpetrator","co-perpetr","2","1000","0.002","",""
"clerics","cleric","2","1000","0.002","-0.030913711217827274","1.1780351056137073"
"chronic","chronic","2","1000","0.002","-0.3948604450027985","-0.2934312919229684"
"characterization","character","2","1000","0.002","-0.3744414605463071","-0.5505216381828016"
"chants","chant","2","1000","0.002","0.15724744981840644","0.44651312354895134"
"cease","ceas","2","1000","0.002","-0.31101091212747123","-0.3164021253163261"
"caution","caution","2","1000","0.002","-0.518051231756243","-0.31970318288551425"
"catalyst","catalyst","2","1000","0.002","-0.5084634984582996","-0.8676840754935238"
"casting","cast","2","1000","0.002","-0.04720050955409236","-0.4138736615347443"
"cameron","cameron","2","1000","0.002","1.47963592007384","-0.16913398567002158"
"cambodia","cambodia","2","1000","0.002","",""
"cairo","cairo","2","1000","0.002","1.4222698200078598","0.3046853933096456"
"briefing","brief","2","1000","0.002","-0.34971047701385793","-0.2447180481777379"
"breaks","break","2","1000","0.002","-0.2424880878705566","-0.5079525982306953"
"borne","born","2","1000","0.002","-0.47118338960194506","-0.5027235441216139"
"booth's","booth","2","1000","0.002","-0.2056498743364353","-0.2611856586283579"
"boehner","boehner","2","1000","0.002","0.6652882943242132","-0.1631135185444011"
"bloody","bloodi","2","1000","0.002","-0.022666991104142158","0.6823186280374349"
"bishop","bishop","2","1000","0.002","0.05748983671714325","0.574782965146955"
"benjamin","benjamin","2","1000","0.002","1.2605362504024809","-0.6040601148743274"
"bemba","bemba","2","1000","0.002","",""
"bekele","bekel","2","1000","0.002","",""
"begira","begira","2","1000","0.002","",""
"beaten","beaten","2","1000","0.002","-0.4529972774387991","-0.19744772180468514"
"barack","barack","2","1000","0.002","1.0590289677816678","-0.193019423405697"
"barred","bar","2","1000","0.002","-0.6039816965097828","-0.3549099697004155"
"bahrain","bahrain","2","1000","0.002","1.2215304867450005","-0.14613991929730719"
"authorization","author","2","1000","0.002","-0.15567199552454233","-0.15070203151700004"
"assets","asset","2","1000","0.002","-0.3589287034394062","-0.09886120144865335"
"assert","assert","2","1000","0.002","-0.4595545954870212","-0.22954480725767704"
"assaults","assault","2","1000","0.002","-0.5573288952675761","0.802472859458653"
"assassinated","assassin","2","1000","0.002","-0.33242728165040963","0.9881574305815198"
"arid","arid","2","1000","0.002","-0.2940108725424449","0.4134393568422913"
"arabia","arabia","2","1000","0.002","0.656613517430581","-0.045828583231126"
"arab-led","arab-l","2","1000","0.002","",""
"ap","ap","2","1000","0.002","1.4636451791685519","-0.626231289146066"
"anthony","anthoni","2","1000","0.002","1.9819355358457373","-0.44886022815567306"
"ambushed","ambush","2","1000","0.002","-0.5036841817910885","0.08101488686685547"
"amanpour","amanpour","2","1000","0.002","",""
"alter","alter","2","1000","0.002","-0.38657633275704173","-0.8180715507485905"
"allying","alli","2","1000","0.002","-0.5777939193228989","0.0234906871310322"
"all-out","all-out","2","1000","0.002","0.1111326055250385","0.005010850505765866"
"ahmed","ahm","2","1000","0.002","1.1532472780181158","-0.08802686785276646"
"aggressor","aggressor","2","1000","0.002","-0.6696677753572972","0.5201883756140351"
"affiliates","affili","2","1000","0.002","-0.3999556028010852","-0.2322449482417452"
"aerial","aerial","2","1000","0.002","-0.2617888185663527","-0.21157483225253076"
"advocacy","advocaci","2","1000","0.002","-0.5176641434278664","-0.15560883511835188"
"administrations","administr","2","1000","0.002","-0.36587163647867915","0.3832970652522936"
"administering","administ","2","1000","0.002","-0.39766223952364077","-0.41816037282827506"
"adam","adam","2","1000","0.002","2.1467778270771825","-0.2396909618703763"
"actively","activ","2","1000","0.002","-0.352044509387667","-0.2628053582022677"
"accords","accord","2","1000","0.002","-0.3449235269376916","0.5011402608661523"
"abgadam","abgadam","2","1000","0.002","",""
"abdalla","abdalla","2","1000","0.002","",""
"5.4","5.4","2","1000","0.002","",""
"400,000","400,000","2","1000","0.002","",""
"25,000","25,000","2","1000","0.002","",""
"20th","20th","2","1000","0.002","",""
"2020-05-","2020-05-","2","1000","0.002","",""
"10,000","10,000","2","1000","0.002","",""
"zuber","zuber","1","1000","0.001","",""
"zinni","zinni","1","1000","0.001","",""
"zimbabwe","zimbabw","1","1000","0.001","1.5004139142736943","0.1450356634736128"
"zarabozo","zarabozo","1","1000","0.001","",""
"zamzam","zamzam","1","1000","0.001","",""
"zalingei","zalingei","1","1000","0.001","",""
"zainelabdin","zainelabdin","1","1000","0.001","",""
"zaghawa","zaghawa","1","1000","0.001","",""
"yummy","yummi","1","1000","0.001","0.5510056673511274","-0.22695269823993255"
"yousef","yousef","1","1000","0.001","",""
"yielded","yield","1","1000","0.001","-0.4921325951109943","-0.6883631662527494"
"yida","yida","1","1000","0.001","",""
"yeshiva","yeshiva","1","1000","0.001","0.28109704664407736","0.5436091128840855"
"years--sooner","years--soon","1","1000","0.001","",""
"yearning","yearn","1","1000","0.001","-0.3199092099237392","-0.03396968341807859"
"yazidis","yazidi","1","1000","0.001","",""
"yale","yale","1","1000","0.001","1.1286186125953888","-0.3668107933765125"
"yahoo","yahoo","1","1000","0.001","1.4972568087115432","-0.22618930747894006"
"wrongly","wrong","1","1000","0.001","-0.20621262925455272","-0.12323896873085861"
"wrists","wrist","1","1000","0.001","-0.15994653572007558","-0.06562281680007521"
"wringing","wring","1","1000","0.001","-0.36686626922730464","-0.5447821345558264"
"wrestle","wrestl","1","1000","0.001","-0.3332276626391962","-0.4257406671105476"
"wrecked","wreck","1","1000","0.001","-0.31114609794990117","-0.36487992007972864"
"wreak","wreak","1","1000","0.001","-0.07002951118109764","-0.26026139755191174"
"wrap","wrap","1","1000","0.001","-0.28692920635811986","-0.6411387432724454"
"wounding","wound","1","1000","0.001","-0.5139475525192075","0.4122821642747165"
"worldwide","worldwid","1","1000","0.001","-0.1481382044900877","-0.5013939747680755"
"word's","word","1","1000","0.001","-0.0029664981708070635","-0.05609973919976013"
"wolf","wolf","1","1000","0.001","0.14891448313146727","0.32958758409876493"
"withdrawn","withdrawn","1","1000","0.001","-0.5322679140465253","-0.4401584433467981"
"wishing","wish","1","1000","0.001","0.08683658671263682","-0.5256651188524839"
"wire-enclosed","wire-enclos","1","1000","0.001","",""
"wipe","wipe","1","1000","0.001","-0.30599885633269175","-0.3515432891247322"
"winners","winner","1","1000","0.001","-0.27537266838384344","-0.41582583073082185"
"widow-orphan","widow-orphan","1","1000","0.001","",""
"wfp's","wfp","1","1000","0.001","",""
"well-armed","well-arm","1","1000","0.001","",""
"weiss","weiss","1","1000","0.001","0.9128254068583168","-0.42137050321970926"
"weiner","weiner","1","1000","0.001","0.9269557692214776","-0.3610093636067721"
"weighed","weigh","1","1000","0.001","-0.3645754834393188","-0.8056397000562482"
"week-long","week-long","1","1000","0.001","-0.7086640963941808","-0.15078250756116374"
"website","websit","1","1000","0.001","0.1518863470918397","-0.6607338970204024"
"weaponry","weaponri","1","1000","0.001","-0.33820372013840344","0.7602536057545279"
"wealth","wealth","1","1000","0.001","-0.24713425670595318","-0.1587422225209497"
"watchdog","watchdog","1","1000","0.001","-0.5050418138071819","-0.11497226660445725"
"watch's","watch","1","1000","0.001","0.29082312927370674","-0.48583470561333436"
"wartime","wartim","1","1000","0.001","-0.42242028845826923","0.40580697340037886"
"warming","warm","1","1000","0.001","-0.32339255764816804","-0.2106851474856525"
"war-ravaged","war-ravag","1","1000","0.001","",""
"wanders","wander","1","1000","0.001","-0.023993281963443174","-0.40354266305245684"
"wad","wad","1","1000","0.001","0.22847279378128338","-0.3905290070581123"
"vouchers","voucher","1","1000","0.001","-0.153771978373067","-0.300410562935563"
"volunteering","volunt","1","1000","0.001","-0.3709140601309237","-0.21038398188337298"
"voll","voll","1","1000","0.001","0.4667542147219892","-0.64604638519517"
"volkswagen","volkswagen","1","1000","0.001","0.749821691653812","-0.326898813284905"
"voice-over","voice-ov","1","1000","0.001","0.138954131324686","-0.29612663745594014"
"voiced","voic","1","1000","0.001","-0.6679383607810674","-0.6833400483951164"
"vitter","vitter","1","1000","0.001","",""
"virtues","virtu","1","1000","0.001","-0.010405860082480213","-0.5039970305363387"
"violence-riddled","violence-riddl","1","1000","0.001","",""
"violence-prone","violence-pron","1","1000","0.001","",""
"violence--often","violence--often","1","1000","0.001","",""
"vii","vii","1","1000","0.001","0.11700562916653624","-0.5766571492532834"
"viewer","viewer","1","1000","0.001","0.031178618521860806","-0.16396228755102346"
"vietnam","vietnam","1","1000","0.001","1.6529606602009064","0.25459449176015586"
"victor's","victor","1","1000","0.001","-0.28484628596632705","0.2562004173206997"
"viability","viabil","1","1000","0.001","-0.4139876578071516","-0.6585151666788253"
"veto","veto","1","1000","0.001","-0.6873781886124158","0.36504105813603344"
"vestiges","vestig","1","1000","0.001","-0.23511332155898532","-0.019175995745417528"
"vested","vest","1","1000","0.001","-0.1885561840277555","-0.27619301112141714"
"verge","verg","1","1000","0.001","-0.5372822150893654","-0.5981198437948727"
"vengeful","veng","1","1000","0.001","-0.2190813698797543","0.24916833742041092"
"vegetables","veget","1","1000","0.001","-0.13023442095320728","0.13988610094156306"
"valentino","valentino","1","1000","0.001","",""
"va","va","1","1000","0.001","1.7826424040849485","-0.5903666189422313"
"urban-rural","urban-rur","1","1000","0.001","",""
"uprising","upris","1","1000","0.001","-0.4488384851872122","1.4371370873032494"
"upending","upend","1","1000","0.001","-0.5750566980870976","-0.6092131460519408"
"upcoming","upcom","1","1000","0.001","-0.33867121203393097","-0.6653804117791629"
"unwilling","unwil","1","1000","0.001","-0.5604506912127878","-0.24696384799864698"
"unverified","unverifi","1","1000","0.001","-0.2900729936861272","0.03628623533398578"
"untold","untold","1","1000","0.001","-0.21552570901929463","-0.12176834275311499"
"unsure","unsur","1","1000","0.001","-0.6407838128593676","-0.6264988210140644"
"unspoken","unspoken","1","1000","0.001","-0.3410017534595744","-0.21011639510370414"
"unrest","unrest","1","1000","0.001","-0.54812468508813","1.1746601534747907"
"unreported","unreport","1","1000","0.001","-0.3860083167484951","0.07202718345281105"
"unrelenting","unrel","1","1000","0.001","-0.6574713193304389","-0.3118452195811618"
"unreasonable","unreason","1","1000","0.001","-0.5202599467566618","-0.3715556032062239"
"unraveling","unravel","1","1000","0.001","-0.643657311956888","-0.31738053842827707"
"unpopular","unpopular","1","1000","0.001","-0.4913958483524003","0.08315761232669759"
"unnecessary","unnecessari","1","1000","0.001","-0.42743845446178175","-0.4308504888235897"
"unmiss","unmiss","1","1000","0.001","",""
"unlawfully","unlaw","1","1000","0.001","-0.22691183526448935","-0.049904608030950794"
"unimaginable","unimagin","1","1000","0.001","-0.6796659221457965","0.07230341038868393"
"unicef's","unicef","1","1000","0.001","",""
"unhcr","unhcr","1","1000","0.001","",""
"unfolded","unfold","1","1000","0.001","-0.6841329692540881","-0.36807852290720766"
"unexploited","unexploit","1","1000","0.001","-0.09947067823571588","-0.3235888634533598"
"undo","undo","1","1000","0.001","-0.3193067974230383","-0.36147911750638484"
"understands","understand","1","1000","0.001","-0.6358104118117337","-0.8205579443439067"
"undersecretary-general","undersecretary-gener","1","1000","0.001","",""
"underscore","underscor","1","1000","0.001","-0.6933844204569358","-0.6262994888708273"
"undermine--some","undermine--som","1","1000","0.001","",""
"underfunded","underfund","1","1000","0.001","-0.6922332735921483","-0.21401626150250921"
"underestimated","underestim","1","1000","0.001","-0.686214394700602","-0.7712697706028302"
"uncritical","uncrit","1","1000","0.001","-0.22807422452392895","0.10687502929424349"
"uncover","uncov","1","1000","0.001","-0.32618897999326824","-0.5024912042229619"
"unchanged","unchang","1","1000","0.001","-0.25067003309321967","-0.5078812907174088"
"unarmed","unarm","1","1000","0.001","-0.43012076808618754","0.8493433727401029"
"unacceptable","unaccept","1","1000","0.001","-0.6756248062768722","-0.1292338564514876"
"un-au","un-au","1","1000","0.001","",""
"umbrella","umbrella","1","1000","0.001","-0.19670034691568078","-0.33376106833009916"
"uk","uk","1","1000","0.001","2.1185287138501057","-0.43103168325579355"
"ugarte","ugart","1","1000","0.001","",""
"ufr","ufr","1","1000","0.001","",""
"u.n.united","u.n.unit","1","1000","0.001","",""
"two-thousands","two-thousand","1","1000","0.001","",""
"two-decade-long","two-decade-long","1","1000","0.001","",""
"tweetstorm","tweetstorm","1","1000","0.001","",""
