term,stem,count,sample_size,ratio,google_w2v_x,google_w2v_y
"education","educ","8","1000","0.008","-0.34829106609763977","-0.10742698779513377"
"economy","economi","8","1000","0.008","-0.4931574326877234","0.13461118285999796"
"collapse","collaps","8","1000","0.008","-0.48888877862895536","-0.23207108273785954"
"civilians","civilian","8","1000","0.008","-0.7194929233399636","1.4369442080261947"
"america","america","8","1000","0.008","2.22706014202498","0.12147480404212098"
"washington","washington","7","1000","0.007","2.174168639042685","-0.027167897327623203"
"uk","uk","7","1000","0.007","2.112155494915267","-0.45710164960216904"
"threats","threat","7","1000","0.007","-0.5914961294007075","0.20176362141801957"
"targets","target","7","1000","0.007","-0.5569255962199191","-0.3454921794572514"
"talks","talk","7","1000","0.007","-0.6792106903804955","-0.23933458586106118"
"somalia","somalia","7","1000","0.007","1.0295945545872125","0.5143328285527123"
"republican","republican","7","1000","0.007","0.45115936558979525","0.7458644342765586"
"reporting","report","7","1000","0.007","-0.37972932385099784","-0.4384240657499653"
"niger","niger","7","1000","0.007","0.8612847202372713","0.004840187538738079"
"migration","migrat","7","1000","0.007","-0.127753045837112","-0.10488649639732686"
"migrants","migrant","7","1000","0.007","-0.4481107815955144","1.0113939674228765"
"lebanon","lebanon","7","1000","0.007","1.6264509880280338","0.5177956059296033"
"insurgents","insurg","7","1000","0.007","-0.7268542233123182","1.8084464401315958"
"hostages","hostag","7","1000","0.007","-0.7378163096896865","1.1893986377501482"
"families","famili","7","1000","0.007","-0.6004248337010758","0.009752062688492802"
"english","english","7","1000","0.007","1.6741956834831775","-0.22994516959410907"
"crimes","crime","7","1000","0.007","-0.5448260704841785","0.7922919966955613"
"commitment","commit","7","1000","0.007","-0.6452842936776708","-0.5145369855769215"
"captured","captur","7","1000","0.007","-0.5879273205429869","-0.4121542290466026"
"bouteflika","bouteflika","7","1000","0.007","",""
"arabia","arabia","7","1000","0.007","0.5049558500371196","-0.012433044123646831"
"ambassador","ambassador","7","1000","0.007","-0.7807252017889256","0.08457727714109128"
"world's","world","6","1000","0.006","-0.06903936091015885","-0.2848915211996407"
"values","valu","6","1000","0.006","-0.4187015821443395","-0.1916641552090288"
"tunisia","tunisia","6","1000","0.006","",""
"trump","trump","6","1000","0.006","-0.26738063244214044","-0.6789337407101939"
"teaching","teach","6","1000","0.006","-0.44617747887360115","-0.1571377303278197"
"tax","tax","6","1000","0.006","-0.4139172600647961","-0.12123793222893249"
"secularism","secular","6","1000","0.006","-0.03171748405953136","1.4798149639267355"
"russian","russian","6","1000","0.006","2.1367553272475504","-0.04367128483684634"
"obama","obama","6","1000","0.006","2.3843932619635586","0.4269657027003013"
"manages","manag","6","1000","0.006","-0.455662530890016","-1.0731560473896082"
"integrity","integr","6","1000","0.006","-0.46690413741738146","-0.48239536825900015"
"group's","group","6","1000","0.006","-0.5119885013000028","0.035088713922837196"
"divisions","divis","6","1000","0.006","-0.5146696648202178","-0.22243358267580665"
"discrimination","discrimin","6","1000","0.006","-0.5302514889080812","0.4968319742338798"
"diplomacy","diplomaci","6","1000","0.006","-0.2786003909759469","0.8264206081566664"
"demonstrations","demonstr","6","1000","0.006","-0.4943555358100709","0.4142644261996141"
"de","de","6","1000","0.006","0.6362143122770124","-0.713601353280035"
"cairo","cairo","6","1000","0.006","1.2830714664625142","0.3525933626344116"
"agreement","agreement","6","1000","0.006","-0.6603750314189097","-0.44902133800222355"
"yemen","yemen","5","1000","0.005","0.6917209805783372","0.24699264161898735"
"turkey","turkey","5","1000","0.005","0.08376087694780986","-0.3290971682804464"
"tunisian","tunisian","5","1000","0.005","",""
"tolerance","toler","5","1000","0.005","-0.2580676948176974","0.10121712059889632"
"thailand","thailand","5","1000","0.005","1.665889901235599","0.024758049612827838"
"sustain","sustain","5","1000","0.005","-0.614595973336939","-0.5154018106438313"
"supporters","support","5","1000","0.005","-0.6017457292651067","-0.027768068862047534"
"stability","stabil","5","1000","0.005","-0.5199976701546972","-0.06583782805089369"
"sectors","sector","5","1000","0.005","-0.35048171601049244","-0.020737121245279072"
"rome","rome","5","1000","0.005","1.5827964679650555","-0.30817415009989463"
"rally","ralli","5","1000","0.005","-0.5979208023011542","-0.05685817268227663"
"qatar","qatar","5","1000","0.005","0.7021102827041599","-0.19675649028550835"
"protecting","protect","5","1000","0.005","-0.47596871715887146","-0.465411183368153"
"presidential","presidenti","5","1000","0.005","-0.36065516643777407","0.37166272168633663"
"populations","popul","5","1000","0.005","-0.332950719597556","0.18367597689091444"
"pakistan","pakistan","5","1000","0.005","2.002525775244273","0.8642295747898461"
"organisation","organis","5","1000","0.005","",""
"nairobi","nairobi","5","1000","0.005","0.2470957086204495","-0.32259662049751014"
"moroccan","moroccan","5","1000","0.005","0.587964570987998","0.026961999259126124"
"minorities","minor","5","1000","0.005","-0.44912710012740137","0.49236926944861376"
"jordan","jordan","5","1000","0.005","2.1748487133804084","-0.09571666427944495"
"illegal","illeg","5","1000","0.005","-0.33434841254714975","-0.02868558726827999"
"humanitarian","humanitarian","5","1000","0.005","-0.6358837974551187","0.8246848282961577"
"haven","haven","5","1000","0.005","-0.2265621993114663","-0.3407095542521375"
"haftar","haftar","5","1000","0.005","",""
"gunmen","gunmen","5","1000","0.005","-0.7512924770885568","1.007688480566651"
"god","god","5","1000","0.005","0.7215738200987194","-0.05538141639090538"
"globe","globe","5","1000","0.005","-0.11223371205305095","-0.3475712518489312"
"gender","gender","5","1000","0.005","-0.29351723948024433","-0.02489254288020213"
"gaza","gaza","5","1000","0.005","1.2390586346198014","0.5869762653359354"
"frustration","frustrat","5","1000","0.005","-0.7265536932508077","-0.32227385060130376"
"exports","export","5","1000","0.005","-0.27169982921482194","0.2638376144133197"
"exile","exil","5","1000","0.005","-0.6492561988123327","0.9399859493932688"
"executed","execut","5","1000","0.005","-0.3187027960983107","-0.28407925520281435"
"eu","eu","5","1000","0.005","2.1487853189065746","0.03771294876165358"
"ethnic","ethnic","5","1000","0.005","-0.32400844894822345","0.7206174566733282"
"diplomats","diplomat","5","1000","0.005","-0.682771515825022","1.0141635283260557"
"deputy","deputi","5","1000","0.005","-0.5042044439330899","-0.35428640033236"
"cuba","cuba","5","1000","0.005","1.8229988346035009","0.1726002430952231"
"criminal","crimin","5","1000","0.005","-0.6133032444759093","0.2985798929654017"
"confront","confront","5","1000","0.005","-0.7419220986879145","-0.10233739002496924"
"christians","christian","5","1000","0.005","1.2212556014140459","1.0412988417494853"
"canada","canada","5","1000","0.005","2.2874773025220008","-0.287120248472886"
"camps","camp","5","1000","0.005","-0.4639782128730056","0.3029550966323803"
"brutal","brutal","5","1000","0.005","-0.5060492038387852","0.14298659416022377"
"britain","britain","5","1000","0.005","1.7918810391318254","0.3847656659047077"
"bombing","bomb","5","1000","0.005","-0.6145742153296226","1.0492213685607756"
"assad","assad","5","1000","0.005","",""
"asian","asian","5","1000","0.005","1.7487425314225402","-0.25286461362918666"
"afghanistan","afghanistan","5","1000","0.005","1.5994079894442634","0.9031873860350328"
"withdrawal","withdraw","4","1000","0.004","-0.5187061206258166","0.06960285150440347"
"victims","victim","4","1000","0.004","-0.5572944117697222","0.19422259958014143"
"unclear","unclear","4","1000","0.004","-0.8153636370334433","-0.4498909225585502"
"trafficking","traffick","4","1000","0.004","-0.5655481034152554","0.3569524700172475"
"tourist","tourist","4","1000","0.004","-0.2833013802482309","0.060366349754584256"
"sudanese","sudanes","4","1000","0.004","",""
"studies","studi","4","1000","0.004","-0.3984261391549342","-0.27555329141941876"
"struggled","struggl","4","1000","0.004","-0.8380268797754079","-0.7827151889150896"
"spokesman","spokesman","4","1000","0.004","-1.1041717824584478","-0.5987359686828541"
"spain","spain","4","1000","0.004","2.118914555640822","-0.14909835461651988"
"soviet","soviet","4","1000","0.004","0.9999759841195244","0.7161944804306776"
"sierra","sierra","4","1000","0.004","1.122792189099452","-0.26447184335943624"
"salafis","salafi","4","1000","0.004","-0.05871166766710156","0.32660393897306983"
"russia","russia","4","1000","0.004","2.045402635422247","0.3147016766986005"
"rulers","ruler","4","1000","0.004","-0.11254126242835348","1.1585069115245057"
"roman","roman","4","1000","0.004","1.3371806962289416","-0.23065344030789783"
